Fixed Overall Qtr Count ,Fraud,Quarter,Report Type,State Name,Year,Fixed State Type,Overall # of Reports by Type QTR,State Fraud/Other Count
403773,Fraud,4,Fraud,Pennsylvania,2019,12586,403773,12586
406911,Other,2,Other,Pennsylvania,2021,17466,406911,17466
360304,Fraud,1,Fraud,Georgia,2018,8537,360304,8537
380279,Fraud,2,Fraud,New Mexico,2018,2015,380279,2015
729718,Fraud,2,Fraud,West Virginia,2021,2601,729718,2601
535536,Fraud,2,Fraud,Missouri,2019,7919,535536,7919
383241,Fraud,4,Fraud,Kansas,2018,2726,383241,2726
322678,Other,2,Other,Wisconsin,2018,2842,322678,2842
380279,Fraud,2,Fraud,Nevada,2018,3589,380279,3589
360304,Fraud,1,Fraud,District of Columbia,2018,856,360304,856
230049,Other,1,Other,Rhode Island,2019,503,230049,503
305963,Other,2,Other,Maryland,2020,5940,305963,5940
328392,Other,1,Other,District of Columbia,2022,1145,328392,1145
328392,Other,1,Other,Maine,2022,704,328392,704
729337,Fraud,3,Fraud,California,2021,64187,729337,64187
250155,Other,4,Other,Utah,2018,1402,250155,1402
320281,Other,1,Other,Utah,2018,1616,320281,1616
248549,Other,3,Other,Wisconsin,2019,2728,248549,2728
624173,Fraud,4,Fraud,New Hampshire,2020,2075,624173,2075
380279,Fraud,2,Fraud,Mississippi,2018,2325,380279,2325
729337,Fraud,3,Fraud,Washington,2021,14355,729337,14355
831544,Fraud,1,Fraud,Massachusetts,2021,13910,831544,13910
648197,Fraud,3,Fraud,Texas,2020,42194,648197,42194
415398,Other,3,Other,Florida,2021,37782,415398,37782
328392,Other,1,Other,District of Columbia,2022,1145,328392,1145
360304,Fraud,1,Fraud,Illinois,2018,9211,360304,9211
336868,Other,4,Other,Oregon,2021,2265,336868,2265
236641,Other,4,Other,Montana,2019,471,236641,471
624173,Fraud,4,Fraud,Wisconsin,2020,8679,624173,8679
248549,Other,3,Other,Hawaii,2019,646,248549,646
336713,Other,3,Other,South Carolina,2020,5038,336713,5038
535536,Fraud,2,Fraud,District of Columbia,2019,1498,535536,1498
253567,Other,2,Other,Connecticut,2019,2162,253567,2162
600629,Fraud,2,Fraud,New Jersey,2020,13014,600629,13014
435820,Fraud,1,Fraud,Idaho,2020,1779,435820,1779
0,IDT,3,Identity Theft,Utah,2019,0,0,0
535536,Fraud,2,Fraud,Mississippi,2019,2989,535536,2989
624173,Fraud,4,Fraud,Utah,2020,4289,624173,4289
648197,Fraud,3,Fraud,Connecticut,2020,5311,648197,5311
415398,Other,3,Other,District of Columbia,2021,1471,415398,1471
413575,Fraud,1,Fraud,Wisconsin,2019,5665,413575,5665
529166,Fraud,3,Fraud,Florida,2019,31721,529166,31721
263547,Other,1,Other,Arkansas,2020,2466,263547,2466
248549,Other,3,Other,Texas,2019,19894,248549,19894
0,IDT,3,Identity Theft,Hawaii,2021,0,0,0
729337,Fraud,3,Fraud,Missouri,2021,9717,729337,9717
380279,Fraud,2,Fraud,Nevada,2018,3589,380279,3589
648197,Fraud,3,Fraud,Arizona,2020,12638,648197,12638
360304,Fraud,1,Fraud,Vermont,2018,407,360304,407
328392,Other,1,Other,Minnesota,2022,2805,328392,2805
248549,Other,3,Other,Arizona,2019,5021,248549,5021
406911,Other,2,Other,New York,2021,23499,406911,23499
328392,Other,1,Other,South Dakota,2022,349,328392,349
535536,Fraud,2,Fraud,Minnesota,2019,6708,535536,6708
250155,Other,4,Other,Pennsylvania,2018,7725,250155,7725
413841,Other,1,Other,New Mexico,2021,1398,413841,1398
380279,Fraud,2,Fraud,Delaware,2018,1008,380279,1008
600629,Fraud,2,Fraud,Rhode Island,2020,1286,600629,1286
413575,Fraud,1,Fraud,Alabama,2019,4552,413575,4552
383241,Fraud,4,Fraud,Texas,2018,22806,383241,22806
648197,Fraud,3,Fraud,Washington,2020,13722,648197,13722
360304,Fraud,1,Fraud,Washington,2018,6890,360304,6890
729718,Fraud,2,Fraud,Montana,2021,1868,729718,1868
328392,Other,1,Other,New Jersey,2022,9392,328392,9392
250155,Other,4,Other,Nebraska,2018,630,250155,630
248549,Other,3,Other,Pennsylvania,2019,7905,248549,7905
336713,Other,3,Other,Kentucky,2020,2502,336713,2502
729718,Fraud,2,Fraud,North Carolina,2021,17414,729718,17414
380279,Fraud,2,Fraud,Arizona,2018,8256,380279,8256
380279,Fraud,2,Fraud,Puerto Rico,2018,417,380279,417
831544,Fraud,1,Fraud,Oklahoma,2021,6960,831544,6960
831544,Fraud,1,Fraud,Delaware,2021,2210,831544,2210
380279,Fraud,2,Fraud,Nevada,2018,3589,380279,3589
360718,Other,4,Other,New Hampshire,2020,854,360718,854
253567,Other,2,Other,Arizona,2019,4908,253567,4908
322678,Other,2,Other,Ohio,2018,9819,322678,9819
236641,Other,4,Other,Oregon,2019,1983,236641,1983
492886,Fraud,1,Fraud,Hawaii,2022,1748,492886,1748
253567,Other,2,Other,Washington,2019,3921,253567,3921
380279,Fraud,2,Fraud,Wyoming,2018,499,380279,499
535536,Fraud,2,Fraud,North Carolina,2019,13261,535536,13261
310369,Other,3,Other,Mississippi,2018,1865,310369,1865
492886,Fraud,1,Fraud,Rhode Island,2022,1229,492886,1229
0,IDT,3,Identity Theft,Nevada,2018,0,0,0
263547,Other,1,Other,Kentucky,2020,2333,263547,2333
573651,Fraud,4,Fraud,West Virginia,2021,2075,573651,2075
380279,Fraud,2,Fraud,Nevada,2018,3589,380279,3589
406911,Other,2,Other,North Carolina,2021,11911,406911,11911
403773,Fraud,4,Fraud,Missouri,2019,6062,403773,6062
403773,Fraud,4,Fraud,Maine,2019,1142,403773,1142
383241,Fraud,4,Fraud,Iowa,2018,2405,383241,2405
328392,Other,1,Other,Virginia,2022,8233,328392,8233
230049,Other,1,Other,Washington,2019,3548,230049,3548
435820,Fraud,1,Fraud,Virginia,2020,10587,435820,10587
236641,Other,4,Other,Michigan,2019,5082,236641,5082
600629,Fraud,2,Fraud,Kansas,2020,3545,600629,3545
360718,Other,4,Other,Delaware,2020,1285,360718,1285
573651,Fraud,4,Fraud,New Hampshire,2021,1715,573651,1715
380279,Fraud,2,Fraud,South Dakota,2018,590,380279,590
230049,Other,1,Other,Maryland,2019,4892,230049,4892
236641,Other,4,Other,Michigan,2019,5082,236641,5082
729337,Fraud,3,Fraud,Maryland,2021,11588,729337,11588
492886,Fraud,1,Fraud,Puerto Rico,2022,739,492886,739
413575,Fraud,1,Fraud,Ohio,2019,11788,413575,11788
360304,Fraud,1,Fraud,Minnesota,2018,4485,360304,4485
529166,Fraud,3,Fraud,New York,2019,22118,529166,22118
250155,Other,4,Other,Montana,2018,358,250155,358
250155,Other,4,Other,Montana,2018,358,250155,358
236641,Other,4,Other,Georgia,2019,10551,236641,10551
322678,Other,2,Other,Vermont,2018,227,322678,227
624173,Fraud,4,Fraud,Wisconsin,2020,8679,624173,8679
360304,Fraud,1,Fraud,Kansas,2018,2527,360304,2527
413575,Fraud,1,Fraud,Maryland,2019,6981,413575,6981
624173,Fraud,4,Fraud,Maine,2020,1825,624173,1825
435820,Fraud,1,Fraud,South Dakota,2020,640,435820,640
403773,Fraud,4,Fraud,South Dakota,2019,524,403773,524
236641,Other,4,Other,Minnesota,2019,2449,236641,2449
253567,Other,2,Other,Kentucky,2019,2119,253567,2119
360718,Other,4,Other,Oklahoma,2020,2156,360718,2156
305963,Other,2,Other,Montana,2020,452,305963,452
403773,Fraud,4,Fraud,Virginia,2019,9220,403773,9220
336868,Other,4,Other,Illinois,2021,11593,336868,11593
729337,Fraud,3,Fraud,Colorado,2021,11739,729337,11739
406911,Other,2,Other,New York,2021,23499,406911,23499
624173,Fraud,4,Fraud,New Hampshire,2020,2075,624173,2075
320281,Other,1,Other,Montana,2018,422,320281,422
729337,Fraud,3,Fraud,Louisiana,2021,6033,729337,6033
360718,Other,4,Other,Missouri,2020,5097,360718,5097
320281,Other,1,Other,New Jersey,2018,7937,320281,7937
383241,Fraud,4,Fraud,West Virginia,2018,1805,383241,1805
406911,Other,2,Other,Georgia,2021,22545,406911,22545
831544,Fraud,1,Fraud,Utah,2021,5728,831544,5728
236641,Other,4,Other,Massachusetts,2019,3337,236641,3337
0,IDT,4,Identity Theft,District of Columbia,2018,0,0,0
305963,Other,2,Other,North Dakota,2020,203,305963,203
729718,Fraud,2,Fraud,Alabama,2021,7594,729718,7594
435820,Fraud,1,Fraud,Kansas,2020,2781,435820,2781
729337,Fraud,3,Fraud,New Mexico,2021,3403,729337,3403
413575,Fraud,1,Fraud,Kentucky,2019,4060,413575,4060
380279,Fraud,2,Fraud,Indiana,2018,5461,380279,5461
383241,Fraud,4,Fraud,South Dakota,2018,592,383241,592
573651,Fraud,4,Fraud,Ohio,2021,13578,573651,13578
336868,Other,4,Other,Louisiana,2021,6516,336868,6516
305963,Other,2,Other,Delaware,2020,1225,305963,1225
320281,Other,1,Other,Kentucky,2018,2820,320281,2820
263547,Other,1,Other,Delaware,2020,923,263547,923
236641,Other,4,Other,Nebraska,2019,751,236641,751
383241,Fraud,4,Fraud,Kentucky,2018,3842,383241,3842
600629,Fraud,2,Fraud,Louisiana,2020,5223,600629,5223
413841,Other,1,Other,Michigan,2021,7857,413841,7857
648197,Fraud,3,Fraud,Washington,2020,13722,648197,13722
435820,Fraud,1,Fraud,Mississippi,2020,2541,435820,2541
320281,Other,1,Other,Delaware,2018,1035,320281,1035
600629,Fraud,2,Fraud,Tennessee,2020,10003,600629,10003
230049,Other,1,Other,Mississippi,2019,1467,230049,1467
236641,Other,4,Other,New Mexico,2019,978,236641,978
831544,Fraud,1,Fraud,New Jersey,2021,17115,831544,17115
492886,Fraud,1,Fraud,Missouri,2022,6847,492886,6847
413575,Fraud,1,Fraud,California,2019,37446,413575,37446
0,IDT,3,Identity Theft,Puerto Rico,2020,0,0,0
380279,Fraud,2,Fraud,Nevada,2018,3589,380279,3589
336868,Other,4,Other,Connecticut,2021,2532,336868,2532
435820,Fraud,1,Fraud,Louisiana,2020,3701,435820,3701
729337,Fraud,3,Fraud,Massachusetts,2021,10781,729337,10781
380279,Fraud,2,Fraud,Michigan,2018,8097,380279,8097
320281,Other,1,Other,Oklahoma,2018,2369,320281,2369
435820,Fraud,1,Fraud,Ohio,2020,12154,435820,12154
383241,Fraud,4,Fraud,Virginia,2018,8352,383241,8352
253567,Other,2,Other,Montana,2019,399,253567,399
729337,Fraud,3,Fraud,Illinois,2021,21135,729337,21135
336713,Other,3,Other,Pennsylvania,2020,11643,336713,11643
322678,Other,2,Other,North Dakota,2018,201,322678,201
360718,Other,4,Other,North Dakota,2020,287,360718,287
360718,Other,4,Other,Wyoming,2020,295,360718,295
360304,Fraud,1,Fraud,Missouri,2018,5323,360304,5323
322678,Other,2,Other,California,2018,35353,322678,35353
328392,Other,1,Other,Ohio,2022,8968,328392,8968
729337,Fraud,3,Fraud,North Carolina,2021,16453,729337,16453
413575,Fraud,1,Fraud,Vermont,2019,522,413575,522
529166,Fraud,3,Fraud,South Dakota,2019,700,529166,700
322678,Other,2,Other,Tennessee,2018,6221,322678,6221
535536,Fraud,2,Fraud,Pennsylvania,2019,16258,535536,16258
328392,Other,1,Other,Oklahoma,2022,2130,328392,2130
336713,Other,3,Other,Maine,2020,640,336713,640
435820,Fraud,1,Fraud,North Carolina,2020,11224,435820,11224
305963,Other,2,Other,Massachusetts,2020,4717,305963,4717
624173,Fraud,4,Fraud,Florida,2020,37340,624173,37340
729337,Fraud,3,Fraud,North Carolina,2021,16453,729337,16453
729337,Fraud,3,Fraud,North Carolina,2021,16453,729337,16453
250155,Other,4,Other,Tennessee,2018,5933,250155,5933
236641,Other,4,Other,Maine,2019,581,236641,581
230049,Other,1,Other,Massachusetts,2019,2969,230049,2969
529166,Fraud,3,Fraud,New Hampshire,2019,1713,529166,1713
360304,Fraud,1,Fraud,Virginia,2018,7939,360304,7939
729718,Fraud,2,Fraud,Kentucky,2021,6975,729718,6975
624173,Fraud,4,Fraud,Michigan,2020,14399,624173,14399
415398,Other,3,Other,Kentucky,2021,2778,415398,2778
383241,Fraud,4,Fraud,Oklahoma,2018,2903,383241,2903
729718,Fraud,2,Fraud,Indiana,2021,10626,729718,10626
403773,Fraud,4,Fraud,Georgia,2019,10636,403773,10636
624173,Fraud,4,Fraud,New Hampshire,2020,2075,624173,2075
729337,Fraud,3,Fraud,Virginia,2021,14998,729337,14998
624173,Fraud,4,Fraud,North Dakota,2020,865,624173,865
413575,Fraud,1,Fraud,West Virginia,2019,1948,413575,1948
435820,Fraud,1,Fraud,Oregon,2020,4957,435820,4957
492886,Fraud,1,Fraud,Maine,2022,1663,492886,1663
413575,Fraud,1,Fraud,Kansas,2019,2712,413575,2712
380279,Fraud,2,Fraud,Virginia,2018,8216,380279,8216
435820,Fraud,1,Fraud,California,2020,37914,435820,37914
250155,Other,4,Other,Tennessee,2018,5933,250155,5933
399061,Fraud,3,Fraud,California,2018,34229,399061,34229
250155,Other,4,Other,Georgia,2018,11921,250155,11921
415398,Other,3,Other,Arkansas,2021,2135,415398,2135
336868,Other,4,Other,New Mexico,2021,1103,336868,1103
406911,Other,2,Other,Delaware,2021,1630,406911,1630
831544,Fraud,1,Fraud,New Mexico,2021,4251,831544,4251
529166,Fraud,3,Fraud,Alabama,2019,6083,529166,6083
535536,Fraud,2,Fraud,Georgia,2019,13528,535536,13528
0,IDT,4,Identity Theft,Missouri,2021,0,0,0
403773,Fraud,4,Fraud,New Mexico,2019,2069,403773,2069
600629,Fraud,2,Fraud,Maryland,2020,11538,600629,11538
624173,Fraud,4,Fraud,Minnesota,2020,7925,624173,7925
248549,Other,3,Other,Virginia,2019,5772,248549,5772
250155,Other,4,Other,District of Columbia,2018,974,250155,974
729337,Fraud,3,Fraud,Pennsylvania,2021,19608,729337,19608
729337,Fraud,3,Fraud,Florida,2021,40664,729337,40664
380279,Fraud,2,Fraud,Louisiana,2018,3526,380279,3526
328392,Other,1,Other,New Jersey,2022,9392,328392,9392
336868,Other,4,Other,Alaska,2021,338,336868,338
535536,Fraud,2,Fraud,Maryland,2019,8610,535536,8610
600629,Fraud,2,Fraud,Washington,2020,13844,600629,13844
248549,Other,3,Other,Indiana,2019,3050,248549,3050
435820,Fraud,1,Fraud,Michigan,2020,10260,435820,10260
729718,Fraud,2,Fraud,Nevada,2021,6559,729718,6559
413575,Fraud,1,Fraud,Texas,2019,24631,413575,24631
380279,Fraud,2,Fraud,North Carolina,2018,9652,380279,9652
336868,Other,4,Other,Missouri,2021,4263,336868,4263
383241,Fraud,4,Fraud,Delaware,2018,1160,383241,1160
729718,Fraud,2,Fraud,Oregon,2021,8356,729718,8356
403773,Fraud,4,Fraud,Michigan,2019,9479,403773,9479
529166,Fraud,3,Fraud,District of Columbia,2019,1428,529166,1428
413575,Fraud,1,Fraud,Oregon,2019,4714,413575,4714
336713,Other,3,Other,Pennsylvania,2020,11643,336713,11643
415398,Other,3,Other,Nebraska,2021,878,415398,878
380279,Fraud,2,Fraud,Utah,2018,2437,380279,2437
328392,Other,1,Other,Delaware,2022,1523,328392,1523
413575,Fraud,1,Fraud,Indiana,2019,6135,413575,6135
535536,Fraud,2,Fraud,New Hampshire,2019,1749,535536,1749
624173,Fraud,4,Fraud,North Carolina,2020,16312,624173,16312
230049,Other,1,Other,Arizona,2019,4424,230049,4424
236641,Other,4,Other,Iowa,2019,1138,236641,1138
413841,Other,1,Other,Massachusetts,2021,7255,413841,7255
413841,Other,1,Other,Indiana,2021,5695,413841,5695
403773,Fraud,4,Fraud,Virginia,2019,9220,403773,9220
413841,Other,1,Other,Maryland,2021,11051,413841,11051
360304,Fraud,1,Fraud,Georgia,2018,8537,360304,8537
322678,Other,2,Other,Arkansas,2018,1716,322678,1716
492886,Fraud,1,Fraud,New Jersey,2022,10823,492886,10823
435820,Fraud,1,Fraud,New York,2020,19878,435820,19878
435820,Fraud,1,Fraud,Colorado,2020,7037,435820,7037
492886,Fraud,1,Fraud,Alabama,2022,4970,492886,4970
380279,Fraud,2,Fraud,Connecticut,2018,3193,380279,3193
729337,Fraud,3,Fraud,Iowa,2021,3486,729337,3486
320281,Other,1,Other,New Hampshire,2018,805,320281,805
248549,Other,3,Other,Mississippi,2019,1680,248549,1680
336713,Other,3,Other,Georgia,2020,16273,336713,16273
403773,Fraud,4,Fraud,Kansas,2019,2753,403773,2753
310369,Other,3,Other,Puerto Rico,2018,337,310369,337
383241,Fraud,4,Fraud,Tennessee,2018,6338,383241,6338
380279,Fraud,2,Fraud,Texas,2018,22095,380279,22095
236641,Other,4,Other,Texas,2019,19430,236641,19430
305963,Other,2,Other,Florida,2020,29857,305963,29857
399061,Fraud,3,Fraud,New Mexico,2018,2195,399061,2195
648197,Fraud,3,Fraud,Washington,2020,13722,648197,13722
322678,Other,2,Other,Missouri,2018,5536,322678,5536
492886,Fraud,1,Fraud,Minnesota,2022,6201,492886,6201
336868,Other,4,Other,Wisconsin,2021,3078,336868,3078
328392,Other,1,Other,Kentucky,2022,2452,328392,2452
328392,Other,1,Other,Texas,2022,31484,328392,31484
648197,Fraud,3,Fraud,South Dakota,2020,837,648197,837
0,IDT,2,Identity Theft,Oklahoma,2020,0,0,0
230049,Other,1,Other,Maryland,2019,4892,230049,4892
230049,Other,1,Other,California,2019,22155,230049,22155
310369,Other,3,Other,Tennessee,2018,13125,310369,13125
600629,Fraud,2,Fraud,Delaware,2020,1928,600629,1928
403773,Fraud,4,Fraud,Arizona,2019,7548,403773,7548
573651,Fraud,4,Fraud,Louisiana,2021,7789,573651,7789
320281,Other,1,Other,Indiana,2018,4119,320281,4119
328392,Other,1,Other,Alabama,2022,6205,328392,6205
573651,Fraud,4,Fraud,Mississippi,2021,2787,573651,2787
0,IDT,1,Identity Theft,Ohio,2019,0,0,0
624173,Fraud,4,Fraud,Montana,2020,1535,624173,1535
383241,Fraud,4,Fraud,Idaho,2018,1568,383241,1568
403773,Fraud,4,Fraud,Alaska,2019,747,403773,747
380279,Fraud,2,Fraud,Illinois,2018,10056,380279,10056
573651,Fraud,4,Fraud,New Mexico,2021,2668,573651,2668
248549,Other,3,Other,Ohio,2019,7668,248549,7668
383241,Fraud,4,Fraud,Arizona,2018,7621,383241,7621
435820,Fraud,1,Fraud,Hawaii,2020,1355,435820,1355
406911,Other,2,Other,Colorado,2021,4477,406911,4477
648197,Fraud,3,Fraud,Arkansas,2020,3884,648197,3884
535536,Fraud,2,Fraud,New Mexico,2019,2607,535536,2607
230049,Other,1,Other,Kansas,2019,1274,230049,1274
413841,Other,1,Other,Wyoming,2021,287,413841,287
415398,Other,3,Other,Vermont,2021,304,415398,304
383241,Fraud,4,Fraud,Hawaii,2018,1065,383241,1065
492886,Fraud,1,Fraud,California,2022,50197,492886,50197
831544,Fraud,1,Fraud,Iowa,2021,4745,831544,4745
600629,Fraud,2,Fraud,Wyoming,2020,683,600629,683
320281,Other,1,Other,Michigan,2018,12134,320281,12134
230049,Other,1,Other,New York,2019,11818,230049,11818
573651,Fraud,4,Fraud,Pennsylvania,2021,15804,573651,15804
383241,Fraud,4,Fraud,California,2018,33335,383241,33335
413841,Other,1,Other,Missouri,2021,5257,413841,5257
250155,Other,4,Other,California,2018,26108,250155,26108
729337,Fraud,3,Fraud,Oregon,2021,7930,729337,7930
403773,Fraud,4,Fraud,Alaska,2019,747,403773,747
310369,Other,3,Other,Washington,2018,4071,310369,4071
413575,Fraud,1,Fraud,District of Columbia,2019,1124,413575,1124
320281,Other,1,Other,Puerto Rico,2018,329,320281,329
248549,Other,3,Other,Oregon,2019,2008,248549,2008
336713,Other,3,Other,West Virginia,2020,1090,336713,1090
624173,Fraud,4,Fraud,South Dakota,2020,929,624173,929
492886,Fraud,1,Fraud,New Hampshire,2022,1664,492886,1664
399061,Fraud,3,Fraud,Oregon,2018,4753,399061,4753
600629,Fraud,2,Fraud,Virginia,2020,14870,600629,14870
230049,Other,1,Other,Tennessee,2019,4325,230049,4325
435820,Fraud,1,Fraud,Arkansas,2020,2500,435820,2500
413575,Fraud,1,Fraud,Massachusetts,2019,7135,413575,7135
729337,Fraud,3,Fraud,West Virginia,2021,2571,729337,2571
320281,Other,1,Other,North Carolina,2018,8307,320281,8307
320281,Other,1,Other,Washington,2018,4458,320281,4458
729337,Fraud,3,Fraud,Utah,2021,5004,729337,5004
0,IDT,3,Identity Theft,New York,2019,0,0,0
310369,Other,3,Other,Nevada,2018,3430,310369,3430
236641,Other,4,Other,North Carolina,2019,7218,236641,7218
383241,Fraud,4,Fraud,Texas,2018,22806,383241,22806
0,IDT,1,Identity Theft,Missouri,2019,0,0,0
380279,Fraud,2,Fraud,Michigan,2018,8097,380279,8097
729718,Fraud,2,Fraud,Alaska,2021,2408,729718,2408
380279,Fraud,2,Fraud,Colorado,2018,6135,380279,6135
413575,Fraud,1,Fraud,Illinois,2019,11858,413575,11858
435820,Fraud,1,Fraud,Hawaii,2020,1355,435820,1355
248549,Other,3,Other,Colorado,2019,3793,248549,3793
380279,Fraud,2,Fraud,Arizona,2018,8256,380279,8256
0,IDT,2,Identity Theft,Montana,2019,0,0,0
406911,Other,2,Other,South Dakota,2021,330,406911,330
380279,Fraud,2,Fraud,Mississippi,2018,2325,380279,2325
383241,Fraud,4,Fraud,Arkansas,2018,2540,383241,2540
399061,Fraud,3,Fraud,Louisiana,2018,4121,399061,4121
336713,Other,3,Other,Hawaii,2020,717,336713,717
403773,Fraud,4,Fraud,California,2019,35459,403773,35459
403773,Fraud,4,Fraud,District of Columbia,2019,1018,403773,1018
399061,Fraud,3,Fraud,California,2018,34229,399061,34229
399061,Fraud,3,Fraud,Florida,2018,23787,399061,23787
0,IDT,3,Identity Theft,Vermont,2018,0,0,0
729718,Fraud,2,Fraud,Pennsylvania,2021,20900,729718,20900
535536,Fraud,2,Fraud,Florida,2019,31334,535536,31334
336713,Other,3,Other,Idaho,2020,1029,336713,1029
535536,Fraud,2,Fraud,Arkansas,2019,3171,535536,3171
729718,Fraud,2,Fraud,Hawaii,2021,2360,729718,2360
336713,Other,3,Other,Arkansas,2020,3741,336713,3741
380279,Fraud,2,Fraud,New York,2018,15863,380279,15863
383241,Fraud,4,Fraud,Colorado,2018,6294,383241,6294
648197,Fraud,3,Fraud,Virginia,2020,15731,648197,15731
624173,Fraud,4,Fraud,Connecticut,2020,5333,624173,5333
573651,Fraud,4,Fraud,Illinois,2021,14524,573651,14524
492886,Fraud,1,Fraud,Illinois,2022,14138,492886,14138
831544,Fraud,1,Fraud,Washington,2021,17286,831544,17286
573651,Fraud,4,Fraud,Minnesota,2021,6367,573651,6367
624173,Fraud,4,Fraud,Alabama,2020,6203,624173,6203
383241,Fraud,4,Fraud,New Mexico,2018,1968,383241,1968
380279,Fraud,2,Fraud,Arizona,2018,8256,380279,8256
0,IDT,3,Identity Theft,Rhode Island,2021,0,0,0
435820,Fraud,1,Fraud,New Jersey,2020,8838,435820,8838
729718,Fraud,2,Fraud,New Mexico,2021,3717,729718,3717
